flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow active time max,flow active time min,flow active time mean,flow active time std,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT mean,flow IAT std,fw IAT std,bw IAT std,flow IAT tot,fw iAT tot,bw IAT tot,flow packet APDU length max,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,flow duration,flow down/up ratio,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw_subflow_packets,bw_subflow_packets,fw avg packets/bulk,bw avg packets/bulk,cot=1,cot=6,cot=7,cot=10,cot=20,type_id_process_information_in_control_direction,type_id_system_information_in_control_direction,Label
10.0170631408691,10.013435125351,10.01524913311,-1.0,0.957710013534546,0.0071239974060059,0.3247086703135169,0.548196315610139,10.0170631408691,10.0170631408691,0.954530000686646,0.003087997436523,10.013435125351,0.003087997436523,3.0006605557033,10.01524913311,0.1948251247406009,4.80440666438895,-1.0,0.424695670716944,21.0046238899231,20.030498266220103,0.9741256237030028,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.004623888214105,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0125839710236,10.0118260383606,10.0122050046921,-1.0,4.80851193859863,0.010213,1.61021133255514,2.7698097035929603,10.0125839710236,10.0125839710236,3.8607759475708,0.0032529830932619,10.0118260383606,0.0032529830932619,2.76167154312134,10.0122050046921,0.6900905541011271,4.295909513361851,-1.0,1.44095469368449,24.855043888092,20.0244100093842,4.83063387870789,18,9.4,5.81568759668384,33.8222222222222,14,4,7.33333333333333,5.77350269189626,18,4,10.2857142857143,6.0474315681476405,36.5714285714286,24.8550439480896,2.3333333333333304,1,0,1,4,2,2,0,2,0.0,0.0,1,1,2,0,1,0,3,c_ci_na_1_DoS
10.0347101688385,9.77029895782471,9.94943904876709,0.107727234444501,1.04560688259888,0.0,0.178496824707031,0.424812467212977,10.0347101688385,10.0347101688385,10.0010759830475,0.00307297706604,10.0123889446259,0.00307297706604,4.619834184646611,10.0235495567322,3.41900854640537,5.1119957589199805,-1.0,4.87271276738492,50.8181760311127,20.0470991134644,30.7710769176483,18,9.33333333333333,5.678241298362041,32.2424242424242,14,4,7.33333333333333,5.77350269189626,18,4,10.0,5.8309518948453,34.0,50.8181759318542,3.0,1,0,1,5,2,3,0,5,0.0,0.0,1,1,2,0,1,0,3,c_ci_na_1_DoS
10.0208811759949,6.409297943115231,8.81128231684367,2.08019729197366,0.9615089710083008,0.0,0.2439907775344849,0.47835926836065,10.0208811759949,10.0208811759949,6.409297943115231,0.001642942428589,10.0036678314209,0.001642942428589,3.42622625827789,10.0122745037079,1.23087684313456,4.6070754286504805,-1.0,2.56540221320655,27.409810066223105,20.0245490074158,7.38526105880737,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,27.4098100024872,2.0,1,0,1,4,2,2,0,2,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0347058773041,10.0080740451813,10.0213899612427,-1.0,0.942747084152221,0.010168,0.3211517121429439,0.538317415177364,10.0347058773041,10.0347058773041,0.938040971755981,0.003591060638428,10.0080740451813,0.003591060638428,3.0008906977517302,10.0213899612427,0.1926909923553469,4.80797186728901,-1.0,0.416670879807621,21.006234884262103,20.042779922485305,0.963454961776733,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.006235001846303,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
12.789247035980198,6.990463972091679,9.93830935160319,2.9006058990394403,1.4582578690338102,0.0,0.7962569261665341,0.66720382446162,12.789247035980198,12.789247035980198,10.0352170467377,0.0032370090484619,0.0032370090484619,1.4472188949585,2.9999959902329905,2.3908355500963,5.74121797084808,4.66741712616408,4.50836287218201,-1.0,32.9999558925629,21.5175199508667,11.4824359416962,18,10.1666666666667,5.556868531717111,30.8787878787879,18,4,10.4,5.64111888034832,14,4,9.0,-1.0,-1.0,32.9999559168701,0.2,1,1,0,4,3,1,5,0,0.0,0.0,1,1,2,1,1,0,4,c_ci_na_1_DoS
12.4823970794678,12.4823970794678,12.4823970794678,-1.0,0.003704923233032,0.0,0.001852461616516,-1.0,12.4823970794678,0.003705024719238,12.4823970794678,0.003705024719238,0.003705024719238,12.4823970794678,6.243051052093509,0.003705024719238,12.4823970794678,-1.0,-1.0,-1.0,12.486102104187,0.003705024719238,12.4823970794678,4,4.0,0.0,0.0,4,4,4.0,-1.0,4,4,4.0,-1.0,-1.0,12.4861021014862,0.5,0,0,0,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,c_ci_na_1_DoS
10.00408411026,10.003243923187302,10.0036640167236,-1.0,4.77262600918579,0.009958971862793,1.66508101602173,2.6931206144913595,10.00408411026,10.00408411026,4.76327300071716,0.0030357837676999,10.003243923187302,0.0030357837676999,3.12532135844231,10.0036640167236,0.8325404723485309,4.547170429898429,-1.0,1.92733242994324,25.0025708675384,20.0073280334473,4.995242834091191,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,25.0025709359131,2.0,1,0,1,4,2,2,0,2,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0143511295319,10.0141241550446,10.0142376422882,-1.0,0.944064053604126,0.009439,0.321803622461955,0.5388947549237261,10.0143511295319,10.0143511295319,0.9401650428771968,0.0037667751312259,10.0141241550446,0.0037667751312259,2.99912657056536,10.0142376422882,0.193082141876221,4.80435019718166,-1.0,0.417639647631206,20.9938859939575,20.0284752845764,0.965410709381104,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,20.9938859455872,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.025593042373698,9.76883506774902,9.936564048131313,0.145349338654,0.180431943786621,0.0,0.048789994163513,0.087850407897916,10.025593042373698,10.025593042373698,9.76883506774902,0.004125118255615,10.0152640342712,0.004125118255615,3.7506064772605896,10.0204285383224,1.6606657902399702,5.12337482550783,-1.0,3.9727643793204304,30.0048518180847,20.040857076644897,9.96399474143982,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,30.004851893203696,2.0,1,0,1,4,2,2,0,2,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0208921432495,10.0201468467712,10.0205194950104,-1.0,0.94896595085144,0.009062,0.322887032816569,0.542200816886124,10.0208921432495,10.0208921432495,0.945109128952026,0.003597021102905,10.0201468467712,0.003597021102905,3.00138572284154,10.0205194950104,0.1937322139739989,4.807230649103371,-1.0,0.4200386446078489,21.0097000598907,20.0410389900208,0.968661069869995,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.0097001022034,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0665118694305,10.010832071304302,10.0386719703674,-1.0,0.8981340478668209,0.005407,0.304166680318197,0.514393895228361,10.0665118694305,10.0665118694305,0.893633842468262,0.003582000732422,10.010832071304302,0.003582000732422,2.99854912076678,10.0386719703674,0.1824999809265139,4.82028724667909,-1.0,0.397536620359914,20.9898438453674,20.0773439407349,0.912499904632568,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,20.9898438938751,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0083391666412,10.0071790218353,10.0077590942383,-1.0,0.6972750989837649,0.007897,0.330831398345947,0.346742462613193,10.0083391666412,10.0083391666412,0.68743109703064,0.002671957015991,10.0071790218353,0.002671957015991,2.62600150704384,10.0077590942383,0.165415644645691,4.5622089912924295,-1.0,0.278807682473501,21.008012056350697,20.0155181884766,0.992493867874146,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,21.0080120580139,2.0,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0206389427185,9.47024202346802,9.87651222944259,0.270986504700137,1.49825693338013,0.0,0.30432124614563,0.6674445318773989,10.0206389427185,10.0206389427185,10.000051975250198,0.004037141799927,10.0151159763336,0.004037141799927,4.55862832069397,10.0178774595261,2.99884285245623,5.06973087162341,-1.0,4.636450444858929,41.027654886245706,20.035754919052103,20.9918999671936,18,8.4,5.79655069847578,33.6,14,4,7.33333333333333,5.77350269189626,18,4,8.85714285714286,6.20291790016525,38.4761904761905,41.0276549152069,2.3333333333333304,1,0,1,5,2,3,0,4,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0075941085815,10.005373954773,10.0064840316772,-1.0,0.965164948440552,0.0044,0.327295342473348,0.5524254805271179,10.0075941085815,10.0075941085815,0.960757970809936,0.003519058227539,10.005373954773,0.003519058227539,2.9992648533412405,10.0064840316772,0.196377182006836,4.799539990302,-1.0,0.427306836311847,20.994853973388697,20.0129680633545,0.98188591003418,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,20.994854080307,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0137078762054,7.45250105857849,9.15981030464173,1.4785731991666,0.504499953048706,0.0,0.131575731487274,0.248678459643921,10.0137078762054,10.0137078762054,7.45250105857849,0.0032620429992679,10.0132219791412,0.0032620429992679,3.50071674585342,10.0134649276733,1.32980068524679,4.75528626111388,-1.0,3.0060004938497595,28.0057339668274,20.026929855346697,7.97880411148071,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,28.005733897583,2.0,1,0,1,4,2,2,0,2,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0130047798157,10.0089881420136,10.0109964609146,-1.0,0.965177019195556,0.009186008377075,0.344962342524211,0.5377346754812039,10.0130047798157,10.0130047798157,0.961928844451904,0.00324821472168,10.0089881420136,0.00324821472168,3.00812571389334,10.0109964609146,0.2069774150848389,4.79630742149005,-1.0,0.4227365797373529,21.0568799972534,20.0219929218292,1.03488707542419,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.056879942215,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0174911022186,10.0045580863953,10.0110245943069,-1.0,0.683026983261108,0.009722,0.32510863343811,0.3386614980995679,10.0174911022186,10.0174911022186,0.678853034973145,0.0038478374481199,10.0045580863953,0.0038478374481199,2.6246718764305097,10.0110245943069,0.162554303805033,4.564822942952531,-1.0,0.273724415331697,20.997375011444102,20.0220491886139,0.9753258228302,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,20.9973750403747,2.0,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0119118690491,10.0110690593719,10.0114904642105,-1.0,5.52174407122803,0.009363,1.84716566584778,3.18227828868086,10.0119118690491,10.0119118690491,4.56365299224854,0.003418922424316,10.0110690593719,0.003418922424316,2.8404975467258,10.0114904642105,0.791642427444458,4.32397375522017,-1.0,1.70015009080715,25.5644779205322,20.022980928421,5.54149699211121,18,9.4,5.81568759668384,33.8222222222222,14,4,7.33333333333333,5.77350269189626,18,4,10.2857142857143,6.0474315681476405,36.5714285714286,25.5644779015655,2.3333333333333304,1,0,1,4,2,2,0,2,0.0,0.0,1,1,2,0,1,0,3,c_ci_na_1_DoS
10.0154159069061,10.0132501125336,10.0143330097198,-1.0,0.944642934234619,0.008846,0.325926353678385,0.535879917103223,10.0154159069061,10.0154159069061,0.941017150878906,0.003625869750977,10.0132501125336,0.003625869750977,3.00092073849269,10.0143330097198,0.195555830001831,4.80314258304945,-1.0,0.416774810876857,21.0064451694488,20.0286660194397,0.9777791500091548,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.006445118637103,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0195488929749,7.86241006851196,9.47373449802399,1.07424374305668,3.10609496054077,0.0,0.6254786168395999,1.38671173916993,10.0195488929749,10.0195488929749,10.000864982605,0.003355026245117,10.0121140480042,0.003355026245117,4.55803677770826,10.0158314704895,2.99866686548506,4.810603559786499,-1.0,4.25320933252865,41.0223309993744,20.031662940979,20.9906680583954,18,8.4,5.79655069847578,33.6,14,4,7.33333333333333,5.77350269189626,18,4,8.85714285714286,6.20291790016525,38.4761904761905,41.0223308923798,2.3333333333333304,1,0,1,5,2,3,0,4,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0307538509369,7.49674415588379,9.18000268936157,1.45777319115826,0.441160150680542,0.0,0.1152843197937009,0.21730360237438,10.0307538509369,10.0307538509369,7.49674415588379,0.0038249492645259,10.012510061264,0.0038249492645259,3.5001431107521097,10.0216319561005,1.32631349563599,4.76971000957933,-1.0,3.0278019722926497,28.001144886016803,20.0432639122009,7.957880973815921,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,28.0011449164276,2.0,1,0,1,4,2,2,0,2,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0233111381531,10.0110840797424,10.0171976089478,-1.0,0.942837856155396,0.00844,0.3211359166564939,0.538412834181738,10.0233111381531,10.0233111381531,0.938284873962402,0.003681898117065,10.0110840797424,0.003681898117065,2.99968613897051,10.0171976089478,0.192681550979614,4.805939164024999,-1.0,0.4168106560067629,20.9978029727936,20.0343952178955,0.963407754898071,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,20.9978029856873,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0449750423431,10.0177850723267,10.0313800573349,-1.0,0.914990789596557,0.012127964477539,0.338133251358032,0.500984490033393,10.0449750423431,10.0449750423431,0.910260915756226,0.004020929336548,10.0177850723267,0.004020929336548,3.0110228742872,10.0313800573349,0.2028800010681149,4.80676653761999,-1.0,0.3970187963655679,21.0771601200104,20.0627601146698,1.01440000534058,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.0771600140533,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0167891979218,8.71421384811401,9.58044767379761,0.7501874290380691,0.23847195703125,0.0,0.063828951782227,0.116516264160454,10.0167891979218,10.0167891979218,8.71421384811401,0.003803014755249,10.0103399753571,0.003803014755249,3.62458238005638,10.0135645866394,1.49492164452871,4.94880673775678,-1.0,3.5379055876231003,28.996659040451004,20.0271291732788,8.96952986717224,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,28.9966590191193,2.0,1,0,1,4,2,2,0,2,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0203850269318,10.0142560005188,10.0173205137253,-1.0,0.7598869930725101,0.005939,0.32031863641866,0.392254452900295,10.0203850269318,10.0203850269318,0.742725133895874,0.003589868545532,10.0142560005188,0.003589868545532,2.62444961071014,10.0173205137253,0.160159309705098,4.56977504062968,-1.0,0.294770476198289,20.9955968856812,20.0346410274506,0.9609558582305908,18,8.888888888888891,5.92546294487706,35.1111111111111,14,4,7.33333333333333,5.77350269189626,18,4,9.66666666666667,6.37704215656966,40.6666666666667,20.9955969394073,2.0,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0157558917999,10.0107090473175,10.0132324695587,-1.0,0.966010971511841,0.004879,0.326135298055013,0.554150156953548,10.0157558917999,10.0157558917999,0.962064027786255,0.0032320022583009,10.0107090473175,0.0032320022583009,3.0006958757128,10.0132324695587,0.195681238174439,4.803229242245919,-1.0,0.428421416948221,21.004871129989603,20.0264649391174,0.978406190872192,18,8.25,5.99404466354493,35.9285714285714,14,4,7.33333333333333,5.77350269189626,18,4,8.8,6.72309452558864,45.2,21.0048710518188,1.6666666666666698,1,0,1,4,2,2,0,0,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
10.0201439857483,8.616346120834349,9.66296035051346,0.697783731429707,2.34468393760681,0.0,0.4738955652923579,1.04581195618776,10.0201439857483,10.0201439857483,10.0018601417542,0.0038709640502929,10.013491153717,0.0038709640502929,4.55792432361179,10.0168175697327,2.9982405390058195,4.9177937697348,-1.0,4.41305292781586,41.0213189125061,20.0336351394653,20.9876837730408,18,8.4,5.79655069847578,33.6,14,4,7.33333333333333,5.77350269189626,18,4,8.85714285714286,6.20291790016525,38.4761904761905,41.02131897491461,2.3333333333333304,1,0,1,5,2,3,0,4,0.0,0.0,1,1,1,0,0,0,2,c_ci_na_1_DoS
