type_id_process_information_in_control_direction,flow packet APDU length max,flow IAT min,type_id_system_information_in_control_direction,cot=1,bw IAT min,bw packet APDU length max,bw packet APDU length var,cot=10,flow packet APDU length var,bw packet APDU length std,flow duration,flow IAT tot,fw IAT min,flow packet APDU length std,flow packet APDU length mean,flow total IEC104_U_Message packets,bw packet APDU length mean,fw iAT tot,flow idle time max,flow idle time std,bw total IEC104_U_Message packets,flow IAT mean,flow IAT max,fw total IEC104_U_Message packets,fw IAT mean,flow IAT std,flow active time min,flow total IEC104_S_Message packets,flow idle time min,fw IAT std,flow idle time mean,fw IAT max,bw IAT max,flow active time std,flow active time max,bw IAT std,cot=6,flow down/up ratio,flow active time mean,bw_subflow_packets,bw IAT tot,bw IAT mean,fw packet APDU length mean,fw_subflow_packets,fw packet APDU length std,bw total IEC104_S_Message packets,fw packet APDU length min,cot=7,bw packet APDU length min,cot=20,Label
0,18,0.003345966339111,2,1,0.003345966339111,18,40.6666666666667,0,35.1111111111111,6.37704215656966,30.0030490961456,30.0030491352081,10.0136461257935,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0295741558075,10.015928030014,0.192399123542327,2,3.75038114190102,10.015928030014,2,10.014787077903698,5.09727634993459,0.0,1,9.681547880172731,-1.0,9.90370734532674,10.015928030014,9.681547880172731,0.135034739819588,0.2754471017761229,3.93009319890179,1,2.0,0.072981725070953,2,9.97347497940064,1.6622458299001102,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.00388503074646,2,1,0.00388503074646,18,45.2,0,35.9285714285714,6.72309452558864,20.999814060379,20.9998140335083,10.0078999996185,5.99404466354493,8.25,4,8.8,20.01912403106689,10.0112240314484,-1.0,2,2.9999734333583303,10.0112240314484,2,10.0095620155334,4.80113388252766,0.007983,1,10.0078999996185,-1.0,10.0095620155334,10.0112240314484,0.9599039554595952,0.5516983687641949,0.963942839309692,0.42696134700033,1,1.6666666666666698,0.326896595433553,0,0.980690002441406,0.1961380004882809,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003520011901855,2,1,0.003520011901855,18,40.6666666666667,0,35.1111111111111,6.37704215656966,20.99526500984189,20.995265007019,10.0100240707397,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0250060558319,10.0149819850922,-1.0,2,2.62440812587738,10.0149819850922,2,10.012503027916,4.566022223176139,0.007079,1,10.0100240707397,-1.0,10.012503027916,10.0149819850922,0.684902906417847,0.3432686570804699,0.6884228050537111,0.276662329649519,1,2.0,0.323419675933838,0,0.970258951187134,0.1617098251978559,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003087997436523,2,1,0.003087997436523,18,45.2,0,35.9285714285714,6.72309452558864,21.004623888214105,21.0046238899231,10.013435125351,5.99404466354493,8.25,4,8.8,20.030498266220103,10.0170631408691,-1.0,2,3.0006605557033,10.0170631408691,2,10.01524913311,4.80440666438895,0.0071239974060059,1,10.013435125351,-1.0,10.01524913311,10.0170631408691,0.954530000686646,0.548196315610139,0.957710013534546,0.424695670716944,1,1.6666666666666698,0.3247086703135169,0,0.9741256237030028,0.1948251247406009,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0032529830932619,3,1,0.0032529830932619,18,36.5714285714286,0,33.8222222222222,6.0474315681476405,24.8550439480896,24.855043888092,10.0118260383606,5.81568759668384,9.4,4,10.2857142857143,20.0244100093842,10.0125839710236,-1.0,2,2.76167154312134,10.0125839710236,2,10.0122050046921,4.295909513361851,0.010213,1,10.0118260383606,-1.0,10.0122050046921,10.0125839710236,3.8607759475708,2.7698097035929603,4.80851193859863,1.44095469368449,1,2.3333333333333304,1.61021133255514,2,4.83063387870789,0.6900905541011271,7.33333333333333,0,5.77350269189626,1,4,2,4,1,2.0
0,18,0.00307297706604,3,1,0.00307297706604,18,34.0,0,32.2424242424242,5.8309518948453,50.8181759318542,50.8181760311127,10.0123889446259,5.678241298362041,9.33333333333333,5,10.0,20.0470991134644,10.0347101688385,0.107727234444501,3,4.619834184646611,10.0347101688385,2,10.0235495567322,5.1119957589199805,0.0,1,9.77029895782471,-1.0,9.94943904876709,10.0347101688385,10.0010759830475,0.424812467212977,1.04560688259888,4.87271276738492,1,3.0,0.178496824707031,5,30.7710769176483,3.41900854640537,7.33333333333333,0,5.77350269189626,1,4,2,4,1,2.0
0,18,0.001642942428589,2,1,0.001642942428589,18,40.6666666666667,0,35.1111111111111,6.37704215656966,27.4098100024872,27.409810066223105,10.0036678314209,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0245490074158,10.0208811759949,2.08019729197366,2,3.42622625827789,10.0208811759949,2,10.0122745037079,4.6070754286504805,0.0,1,6.409297943115231,-1.0,8.81128231684367,10.0208811759949,6.409297943115231,0.47835926836065,0.9615089710083008,2.56540221320655,1,2.0,0.2439907775344849,2,7.38526105880737,1.23087684313456,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003591060638428,2,1,0.003591060638428,18,45.2,0,35.9285714285714,6.72309452558864,21.006235001846303,21.006234884262103,10.0080740451813,5.99404466354493,8.25,4,8.8,20.042779922485305,10.0347058773041,-1.0,2,3.0008906977517302,10.0347058773041,2,10.0213899612427,4.80797186728901,0.010168,1,10.0080740451813,-1.0,10.0213899612427,10.0347058773041,0.938040971755981,0.538317415177364,0.942747084152221,0.416670879807621,1,1.6666666666666698,0.3211517121429439,0,0.963454961776733,0.1926909923553469,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0032370090484619,4,1,1.4472188949585,14,-1.0,1,30.8787878787879,-1.0,32.9999559168701,32.9999558925629,0.0032370090484619,5.556868531717111,10.1666666666667,4,9.0,21.5175199508667,12.789247035980198,2.9006058990394403,1,2.9999959902329905,12.789247035980198,3,2.3908355500963,4.66741712616408,0.0,1,6.990463972091679,4.50836287218201,9.93830935160319,12.789247035980198,10.0352170467377,0.66720382446162,1.4582578690338102,-1.0,1,0.2,0.7962569261665341,0,11.4824359416962,5.74121797084808,10.4,5,5.64111888034832,0,4,2,4,1,2.0
0,4,0.003705024719238,0,0,12.4823970794678,4,-1.0,0,0.0,-1.0,12.4861021014862,12.486102104187,0.003705024719238,0.0,4.0,3,4.0,0.003705024719238,12.4823970794678,-1.0,1,6.243051052093509,12.4823970794678,2,0.003705024719238,-1.0,0.0,0,12.4823970794678,-1.0,12.4823970794678,0.003705024719238,12.4823970794678,-1.0,0.003704923233032,-1.0,0,0.5,0.001852461616516,0,12.4823970794678,12.4823970794678,4.0,0,-1.0,0,4,0,4,0,2.0
0,18,0.0030357837676999,2,1,0.0030357837676999,18,40.6666666666667,0,35.1111111111111,6.37704215656966,25.0025709359131,25.0025708675384,10.003243923187302,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0073280334473,10.00408411026,-1.0,2,3.12532135844231,10.00408411026,2,10.0036640167236,4.547170429898429,0.009958971862793,1,10.003243923187302,-1.0,10.0036640167236,10.00408411026,4.76327300071716,2.6931206144913595,4.77262600918579,1.92733242994324,1,2.0,1.66508101602173,2,4.995242834091191,0.8325404723485309,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0037667751312259,2,1,0.0037667751312259,18,45.2,0,35.9285714285714,6.72309452558864,20.9938859455872,20.9938859939575,10.0141241550446,5.99404466354493,8.25,4,8.8,20.0284752845764,10.0143511295319,-1.0,2,2.99912657056536,10.0143511295319,2,10.0142376422882,4.80435019718166,0.009439,1,10.0141241550446,-1.0,10.0142376422882,10.0143511295319,0.9401650428771968,0.5388947549237261,0.944064053604126,0.417639647631206,1,1.6666666666666698,0.321803622461955,0,0.965410709381104,0.193082141876221,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.004125118255615,2,1,0.004125118255615,18,40.6666666666667,0,35.1111111111111,6.37704215656966,30.004851893203696,30.0048518180847,10.0152640342712,5.92546294487706,8.888888888888891,4,9.66666666666667,20.040857076644897,10.025593042373698,0.145349338654,2,3.7506064772605896,10.025593042373698,2,10.0204285383224,5.12337482550783,0.0,1,9.76883506774902,-1.0,9.936564048131313,10.025593042373698,9.76883506774902,0.087850407897916,0.180431943786621,3.9727643793204304,1,2.0,0.048789994163513,2,9.96399474143982,1.6606657902399702,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003597021102905,2,1,0.003597021102905,18,45.2,0,35.9285714285714,6.72309452558864,21.0097001022034,21.0097000598907,10.0201468467712,5.99404466354493,8.25,4,8.8,20.0410389900208,10.0208921432495,-1.0,2,3.00138572284154,10.0208921432495,2,10.0205194950104,4.807230649103371,0.009062,1,10.0201468467712,-1.0,10.0205194950104,10.0208921432495,0.945109128952026,0.542200816886124,0.94896595085144,0.4200386446078489,1,1.6666666666666698,0.322887032816569,0,0.968661069869995,0.1937322139739989,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003582000732422,2,1,0.003582000732422,18,45.2,0,35.9285714285714,6.72309452558864,20.9898438938751,20.9898438453674,10.010832071304302,5.99404466354493,8.25,4,8.8,20.0773439407349,10.0665118694305,-1.0,2,2.99854912076678,10.0665118694305,2,10.0386719703674,4.82028724667909,0.005407,1,10.010832071304302,-1.0,10.0386719703674,10.0665118694305,0.893633842468262,0.514393895228361,0.8981340478668209,0.397536620359914,1,1.6666666666666698,0.304166680318197,0,0.912499904632568,0.1824999809265139,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.002671957015991,2,1,0.002671957015991,18,40.6666666666667,0,35.1111111111111,6.37704215656966,21.0080120580139,21.008012056350697,10.0071790218353,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0155181884766,10.0083391666412,-1.0,2,2.62600150704384,10.0083391666412,2,10.0077590942383,4.5622089912924295,0.007897,1,10.0071790218353,-1.0,10.0077590942383,10.0083391666412,0.68743109703064,0.346742462613193,0.6972750989837649,0.278807682473501,1,2.0,0.330831398345947,0,0.992493867874146,0.165415644645691,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.004037141799927,2,1,0.004037141799927,18,38.4761904761905,0,33.6,6.20291790016525,41.0276549152069,41.027654886245706,10.0151159763336,5.79655069847578,8.4,5,8.85714285714286,20.035754919052103,10.0206389427185,0.270986504700137,3,4.55862832069397,10.0206389427185,2,10.0178774595261,5.06973087162341,0.0,1,9.47024202346802,-1.0,9.87651222944259,10.0206389427185,10.000051975250198,0.6674445318773989,1.49825693338013,4.636450444858929,1,2.3333333333333304,0.30432124614563,4,20.9918999671936,2.99884285245623,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003519058227539,2,1,0.003519058227539,18,45.2,0,35.9285714285714,6.72309452558864,20.994854080307,20.994853973388697,10.005373954773,5.99404466354493,8.25,4,8.8,20.0129680633545,10.0075941085815,-1.0,2,2.9992648533412405,10.0075941085815,2,10.0064840316772,4.799539990302,0.0044,1,10.005373954773,-1.0,10.0064840316772,10.0075941085815,0.960757970809936,0.5524254805271179,0.965164948440552,0.427306836311847,1,1.6666666666666698,0.327295342473348,0,0.98188591003418,0.196377182006836,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0032620429992679,2,1,0.0032620429992679,18,40.6666666666667,0,35.1111111111111,6.37704215656966,28.005733897583,28.0057339668274,10.0132219791412,5.92546294487706,8.888888888888891,4,9.66666666666667,20.026929855346697,10.0137078762054,1.4785731991666,2,3.50071674585342,10.0137078762054,2,10.0134649276733,4.75528626111388,0.0,1,7.45250105857849,-1.0,9.15981030464173,10.0137078762054,7.45250105857849,0.248678459643921,0.504499953048706,3.0060004938497595,1,2.0,0.131575731487274,2,7.97880411148071,1.32980068524679,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.00324821472168,2,1,0.00324821472168,18,45.2,0,35.9285714285714,6.72309452558864,21.056879942215,21.0568799972534,10.0089881420136,5.99404466354493,8.25,4,8.8,20.0219929218292,10.0130047798157,-1.0,2,3.00812571389334,10.0130047798157,2,10.0109964609146,4.79630742149005,0.009186008377075,1,10.0089881420136,-1.0,10.0109964609146,10.0130047798157,0.961928844451904,0.5377346754812039,0.965177019195556,0.4227365797373529,1,1.6666666666666698,0.344962342524211,0,1.03488707542419,0.2069774150848389,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0038478374481199,2,1,0.0038478374481199,18,40.6666666666667,0,35.1111111111111,6.37704215656966,20.9973750403747,20.997375011444102,10.0045580863953,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0220491886139,10.0174911022186,-1.0,2,2.6246718764305097,10.0174911022186,2,10.0110245943069,4.564822942952531,0.009722,1,10.0045580863953,-1.0,10.0110245943069,10.0174911022186,0.678853034973145,0.3386614980995679,0.683026983261108,0.273724415331697,1,2.0,0.32510863343811,0,0.9753258228302,0.162554303805033,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003418922424316,3,1,0.003418922424316,18,36.5714285714286,0,33.8222222222222,6.0474315681476405,25.5644779015655,25.5644779205322,10.0110690593719,5.81568759668384,9.4,4,10.2857142857143,20.022980928421,10.0119118690491,-1.0,2,2.8404975467258,10.0119118690491,2,10.0114904642105,4.32397375522017,0.009363,1,10.0110690593719,-1.0,10.0114904642105,10.0119118690491,4.56365299224854,3.18227828868086,5.52174407122803,1.70015009080715,1,2.3333333333333304,1.84716566584778,2,5.54149699211121,0.791642427444458,7.33333333333333,0,5.77350269189626,1,4,2,4,1,2.0
0,18,0.003625869750977,2,1,0.003625869750977,18,45.2,0,35.9285714285714,6.72309452558864,21.006445118637103,21.0064451694488,10.0132501125336,5.99404466354493,8.25,4,8.8,20.0286660194397,10.0154159069061,-1.0,2,3.00092073849269,10.0154159069061,2,10.0143330097198,4.80314258304945,0.008846,1,10.0132501125336,-1.0,10.0143330097198,10.0154159069061,0.941017150878906,0.535879917103223,0.944642934234619,0.416774810876857,1,1.6666666666666698,0.325926353678385,0,0.9777791500091548,0.195555830001831,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003355026245117,2,1,0.003355026245117,18,38.4761904761905,0,33.6,6.20291790016525,41.0223308923798,41.0223309993744,10.0121140480042,5.79655069847578,8.4,5,8.85714285714286,20.031662940979,10.0195488929749,1.07424374305668,3,4.55803677770826,10.0195488929749,2,10.0158314704895,4.810603559786499,0.0,1,7.86241006851196,-1.0,9.47373449802399,10.0195488929749,10.000864982605,1.38671173916993,3.10609496054077,4.25320933252865,1,2.3333333333333304,0.6254786168395999,4,20.9906680583954,2.99866686548506,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0038249492645259,2,1,0.0038249492645259,18,40.6666666666667,0,35.1111111111111,6.37704215656966,28.0011449164276,28.001144886016803,10.012510061264,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0432639122009,10.0307538509369,1.45777319115826,2,3.5001431107521097,10.0307538509369,2,10.0216319561005,4.76971000957933,0.0,1,7.49674415588379,-1.0,9.18000268936157,10.0307538509369,7.49674415588379,0.21730360237438,0.441160150680542,3.0278019722926497,1,2.0,0.1152843197937009,2,7.957880973815921,1.32631349563599,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003681898117065,2,1,0.003681898117065,18,45.2,0,35.9285714285714,6.72309452558864,20.9978029856873,20.9978029727936,10.0110840797424,5.99404466354493,8.25,4,8.8,20.0343952178955,10.0233111381531,-1.0,2,2.99968613897051,10.0233111381531,2,10.0171976089478,4.805939164024999,0.00844,1,10.0110840797424,-1.0,10.0171976089478,10.0233111381531,0.938284873962402,0.538412834181738,0.942837856155396,0.4168106560067629,1,1.6666666666666698,0.3211359166564939,0,0.963407754898071,0.192681550979614,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.004020929336548,2,1,0.004020929336548,18,45.2,0,35.9285714285714,6.72309452558864,21.0771600140533,21.0771601200104,10.0177850723267,5.99404466354493,8.25,4,8.8,20.0627601146698,10.0449750423431,-1.0,2,3.0110228742872,10.0449750423431,2,10.0313800573349,4.80676653761999,0.012127964477539,1,10.0177850723267,-1.0,10.0313800573349,10.0449750423431,0.910260915756226,0.500984490033393,0.914990789596557,0.3970187963655679,1,1.6666666666666698,0.338133251358032,0,1.01440000534058,0.2028800010681149,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003803014755249,2,1,0.003803014755249,18,40.6666666666667,0,35.1111111111111,6.37704215656966,28.9966590191193,28.996659040451004,10.0103399753571,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0271291732788,10.0167891979218,0.7501874290380691,2,3.62458238005638,10.0167891979218,2,10.0135645866394,4.94880673775678,0.0,1,8.71421384811401,-1.0,9.58044767379761,10.0167891979218,8.71421384811401,0.116516264160454,0.23847195703125,3.5379055876231003,1,2.0,0.063828951782227,2,8.96952986717224,1.49492164452871,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003589868545532,2,1,0.003589868545532,18,40.6666666666667,0,35.1111111111111,6.37704215656966,20.9955969394073,20.9955968856812,10.0142560005188,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0346410274506,10.0203850269318,-1.0,2,2.62444961071014,10.0203850269318,2,10.0173205137253,4.56977504062968,0.005939,1,10.0142560005188,-1.0,10.0173205137253,10.0203850269318,0.742725133895874,0.392254452900295,0.7598869930725101,0.294770476198289,1,2.0,0.32031863641866,0,0.9609558582305908,0.160159309705098,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0032320022583009,2,1,0.0032320022583009,18,45.2,0,35.9285714285714,6.72309452558864,21.0048710518188,21.004871129989603,10.0107090473175,5.99404466354493,8.25,4,8.8,20.0264649391174,10.0157558917999,-1.0,2,3.0006958757128,10.0157558917999,2,10.0132324695587,4.803229242245919,0.004879,1,10.0107090473175,-1.0,10.0132324695587,10.0157558917999,0.962064027786255,0.554150156953548,0.966010971511841,0.428421416948221,1,1.6666666666666698,0.326135298055013,0,0.978406190872192,0.195681238174439,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0038709640502929,2,1,0.0038709640502929,18,38.4761904761905,0,33.6,6.20291790016525,41.02131897491461,41.0213189125061,10.013491153717,5.79655069847578,8.4,5,8.85714285714286,20.0336351394653,10.0201439857483,0.697783731429707,3,4.55792432361179,10.0201439857483,2,10.0168175697327,4.9177937697348,0.0,1,8.616346120834349,-1.0,9.66296035051346,10.0201439857483,10.0018601417542,1.04581195618776,2.34468393760681,4.41305292781586,1,2.3333333333333304,0.4738955652923579,4,20.9876837730408,2.9982405390058195,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0037481784820559,2,1,0.0037481784820559,18,45.2,0,35.9285714285714,6.72309452558864,21.0011689982605,21.001168966293303,10.0172889232636,5.99404466354493,8.25,4,8.8,20.0583720207214,10.0410830974579,-1.0,2,3.00016699518476,10.0410830974579,2,10.029186010360698,4.813210537295009,0.010573,1,10.0172889232636,-1.0,10.029186010360698,10.0410830974579,0.916162014007568,0.525038003114935,0.920526998840332,0.406751672593146,1,1.6666666666666698,0.314265681315104,0,0.9427969455718992,0.18855938911438,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003548145294189,2,1,0.003548145294189,18,40.6666666666667,0,35.1111111111111,6.37704215656966,28.9945300995178,28.99453020095829,10.0109779834747,5.92546294487706,8.888888888888891,4,9.66666666666667,20.0249850749969,10.0140070915222,1.06040908087701,2,3.62431627511978,10.0140070915222,2,10.0124925374985,4.82341542940216,0.0,1,8.1758120059967,-1.0,9.40026569366455,10.0140070915222,8.1758120059967,0.3860720958331129,0.7775130203094479,3.28736655556286,1,2.0,0.198433273849487,2,8.96954512596131,1.49492418766022,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.0038709640502929,2,1,0.0038709640502929,18,45.2,0,35.9285714285714,6.72309452558864,21.001830998703,21.0018310546875,10.0138990879059,5.99404466354493,8.25,4,8.8,20.0330321788788,10.0191330909729,-1.0,2,3.0002615792410694,10.0191330909729,2,10.0165160894394,4.80531773986393,0.0084099999999999,1,10.0138990879059,-1.0,10.0165160894394,10.0191330909729,0.9466359615325932,0.543495458940235,0.950506889709473,0.420874447921378,1,1.6666666666666698,0.322932966110229,0,0.968798875808716,0.193759775161743,7.33333333333333,0,5.77350269189626,1,4,1,4,0,2.0
0,18,0.003289937973022,4,1,0.003289937973022,18,29.8181818181818,1,30.1538461538462,5.46060269733862,59.73923709494021,59.7392370700836,10.0093410015106,5.491251783869151,10.0,5,10.727272727272698,20.0303020477295,10.0209610462189,0.387342744992516,3,4.59532592846797,10.0209610462189,2,10.0151510238647,4.98186095233129,0.0,1,9.011493921279907,-1.0,9.7475840250651,10.0209610462189,9.99961400032044,0.469951766209121,1.24484434605408,4.77908515404934,1,3.6666666666666696,0.1791047556217739,9,39.708935022354105,3.60990318385037,7.33333333333333,0,5.77350269189626,1,4,2,4,1,2.0
